frame,X,Y,Z,q1,q2,q3,q4,lat,lon
frame215,2.375,-4.8125,85.4375,-0.72601318359375,0.67523193359375,-0.07269287109375,0.0255126953125,32.88000891666667,-117.23647541666666
frame216,9.0,-4.375,84.9375,-0.73480224609375,0.667236328125,-0.1068115234375,0.0589599609375,0.0,0.0
frame217,8.0625,-4.8125,84.6875,-0.73779296875,0.6649169921875,-0.1033935546875,0.05352783203125,32.88004725,-117.23648405
frame218,365.5,-10.6875,-1962.5,-0.73602294921875,0.66729736328125,-0.11346435546875,-0.01202392578125,32.88006383333333,-117.23650116666667
frame219,12.4375,-5.25,91.125,-0.69561767578125,0.70001220703125,-0.142333984375,0.07672119140625,0.0,0.0
frame220,14.5625,-5.875,91.875,-0.68975830078125,0.6995849609375,-0.164306640625,0.08819580078125,32.88006383333333,-117.23650116666667
frame221,-2027.5,2035.3125,91.125,-0.6890869140625,0.68927001953125,-0.1846923828125,0.126220703125,0.0,0.0
frame222,21.3125,-6.25,91.0,-0.6890869140625,0.68157958984375,-0.2091064453125,0.1298828125,0.0,0.0
frame223,23.875,-3.25,93.875,-0.66705322265625,0.70587158203125,-0.18951416015625,0.14459228515625,32.88020323333333,-117.23644475
frame224,27.125,-4.5,92.5,-0.67279052734375,0.68438720703125,-0.2283935546875,-1.82855224609375,32.88020323333333,-117.23644475
frame225,23.875,-5.0625,89.5625,-0.69403076171875,0.67388916015625,-0.20654296875,0.14666748046875,0.0,0.0
frame226,21.875,-5.0625,90.375,-0.69219970703125,0.681884765625,-0.1959228515625,0.1322021484375,0.0,0.0
frame227,19.8125,-4.5625,90.625,-0.693115234375,0.6883544921875,-0.17535400390625,0.12237548828125,32.880230483333335,-117.23644158333333
frame228,19.9375,-3.6875,90.125,-0.69561767578125,0.6876220703125,-0.16876220703125,0.12164306640625,32.88024023333333,-117.23643715
frame229,17.125,-6.4375,90.625,-0.69403076171875,0.68792724609375,-0.18426513671875,0.1053466796875,32.88024023333333,-117.23643715
frame230,14.125,-3.375,85.4375,-0.7298583984375,0.666748046875,-0.122802734375,0.0875244140625,0.0,0.0
frame231,9.25,-1.6875,86.0625,-0.72784423828125,0.67962646484375,-0.07318115234375,0.054443359375,0.0,0.0
frame232,5.0,-5.1875,90.125,-0.70562744140625,0.70172119140625,-0.09417724609375,0.02813720703125,32.8803005,-117.23643523333334
frame233,5.125,-3.0,87.0625,-0.72186279296875,0.68804931640625,-0.06793212890625,0.03033447265625,0.0,0.0
frame234,4.25,-4.3125,89.1875,-0.71240234375,0.69708251953125,-0.0775146484375,0.0233154296875,32.880362483333336,-117.23644021666667
frame235,2.1875,-2.625,90.5625,-0.7037353515625,0.70880126953125,-0.045654296875,0.01397705078125,32.88039201666667,-117.23644126666667
frame236,356.125,2035.9375,90.125,1.29229736328125,0.71337890625,-0.0303955078125,-0.02117919921875,32.88039201666667,-117.23644126666667
frame237,350.625,-6.625,89.625,-0.70599365234375,0.705322265625,-0.02764892578125,-0.0576171875,32.880398283333335,-117.23643228333333
frame238,350.4375,-8.6875,91.125,-0.69842529296875,0.71173095703125,-0.04742431640625,-0.0584716796875,0.0,0.0
frame239,347.5625,-5.9375,87.5625,-0.7174072265625,0.692138671875,0.0030517578125,-0.0791015625,32.8804002,-117.2364236
frame240,338.9375,-5.8125,91.125,-0.68829345703125,0.712158203125,0.0552978515625,-0.12640380859375,32.8804048,-117.23642113333334
frame241,341.375,-9.125,89.0,-0.704833984375,0.7001953125,-0.00067138671875,-0.11376953125,32.8803999,-117.23641601666667
